fixture_id,date,status,home_team,away_team,home_goals,away_goals
1006807,2023-11-19T18:45:00+00:00,FT,Guarani Campinas,ABC,2,3
1006816,2023-11-19T21:00:00+00:00,FT,CRB,Tombense,2,0
1006813,2023-11-20T23:00:00+00:00,FT,Sampaio Correa,Avai,4,0
1006822,2023-11-25T20:00:00+00:00,FT,Sport Recife,Sampaio Correa,4,1
1006823,2023-11-25T20:00:00+00:00,FT,Ceara,Juventude,1,3
1006824,2023-11-25T20:00:00+00:00,FT,Chapecoense-sc,Vitoria,3,1
1006817,2023-11-25T20:00:00+00:00,FT,Ponte Preta,CRB,3,0
1006818,2023-11-25T20:00:00+00:00,FT,Atletico Goianiense,Guarani Campinas,3,0
1006819,2023-11-25T20:00:00+00:00,FT,Avai,Ituano,0,0
1006826,2023-11-25T20:00:00+00:00,FT,ABC,Vila Nova,3,2
1006825,2023-11-25T20:00:00+00:00,FT,Tombense,Mirassol,0,1
1006820,2023-11-25T20:00:00+00:00,FT,Botafogo SP,Londrina,0,1
1006821,2023-11-25T20:00:00+00:00,FT,Novorizontino,Criciuma,2,0
